1: nitrous oxide: Specified state points

Temperature, Pressure, Density, Int. Energy, Enthalpy, Entropy, Cv, Cp, Cp/Cv, Sound Speed, Comp. Factor, Heat of Vapor., Molar Mass, Therm. Cond., Viscosity, Vol. Expansivity
(K), (Pa), (kg/m^3), (J/kg), (J/kg), (J/kg-K), (J/kg-K), (J/kg-K), , (m/s), , (J/kg), , (W/m-K), (Pa-s), (1/K)
, , , , , , , , , , , , , , , 
266.0000000, 250000.0000, 5.074580941, 390459.9336, 439725.0853, 2152.732236, 664.8270142, 870.7016637, 1.309666492, 251.4670309, 0.9803999957, Undefined, 44.01288000, 0.01212978244, 0.00001028574173, 0.004003685196
266.0000000, 275000.0000, 5.593426933, 390239.4114, 439404.2621, 2133.891663, 665.9599439, 873.6696139, 1.311895140, 251.1595175, 0.9784039571, Undefined, 44.01288000, 0.01212339878, 0.00001029507144, 0.004029836825
266.0000000, 300000.0000, 6.114437116, 390017.8286, 439082.0342, 2116.614157, 667.1079628, 876.6799484, 1.314150029, 250.8507558, 0.9764010726, Undefined, 44.01288000, 0.01211741107, 0.00001030445594, 0.004056326048
266.0000000, 325000.0000, 6.637636348, 389795.1732, 438758.3859, 2100.648388, 668.2712493, 879.7334192, 1.316431644, 250.5407294, 0.9743912642, Undefined, 44.01288000, 0.01211182442, 0.00001031389594, 0.004083159480
266.0000000, 350000.0000, 7.163049962, 389571.4329, 438433.3007, 2085.798978, 669.4499852, 882.8307977, 1.318740484, 250.2294219, 0.9723744526, Undefined, 44.01288000, 0.01210664404, 0.00001032339214, 0.004110343912
266.0000000, 375000.0000, 7.690703781, 389346.5951, 438106.7621, 2071.911034, 670.6443560, 885.9728757, 1.321077062, 249.9168162, 0.9703505571, Undefined, 44.01288000, 0.01210187528, 0.00001033294527, 0.004137886323
266.0000000, 400000.0000, 8.220624133, 389120.6471, 437778.7531, 2058.859673, 671.8545509, 889.1604657, 1.323441904, 249.6028951, 0.9683194953, Undefined, 44.01288000, 0.01209752358, 0.00001034255606, 0.004165793881
266.0000000, 425000.0000, 8.752837859, 388893.5758, 437449.2565, 2046.542739, 673.0807625, 892.3944020, 1.325835549, 249.2876411, 0.9662811834, Undefined, 44.01288000, 0.01209359453, 0.00001035222526, 0.004194073956
266.0000000, 450000.0000, 9.287372333, 388665.3679, 437118.2547, 2034.875598, 674.3231875, 895.6755412, 1.328258553, 248.9710362, 0.9642355358, Undefined, 44.01288000, 0.01209009386, 0.00001036195365, 0.004222734122
266.0000000, 475000.0000, 9.824255472, 388436.0098, 436785.7297, 2023.787344, 675.5820264, 899.0047628, 1.330711487, 248.6530622, 0.9621824654, Undefined, 44.01288000, 0.01208702740, 0.00001037174199, 0.004251782165
266.0000000, 500000.0000, 10.36351576, 388205.4878, 436451.6633, 2013.217977, 676.8574840, 902.3829705, 1.333194937, 248.3337004, 0.9601218833, Undefined, 44.01288000, 0.01208440117, 0.00001038159110, 0.004281226094
266.0000000, 525000.0000, 10.90518224, 387973.7878, 436116.0369, 2003.116277, 678.1497689, 905.8110929, 1.335709506, 248.0129320, 0.9580536988, Undefined, 44.01288000, 0.01208222129, 0.00001039150179, 0.004311074145
266.0000000, 550000.0000, 11.44928456, 387740.8952, 435778.8313, 1993.438165, 679.4590942, 909.2900840, 1.338255815, 247.6907375, 0.9559778194, Undefined, 44.01288000, 0.01208049408, 0.00001040147489, 0.004341334792
266.0000000, 575000.0000, 11.99585299, 387506.7955, 435440.0272, 1984.145433, 680.7856773, 912.8209247, 1.340834502, 247.3670973, 0.9538941510, Undefined, 44.01288000, 0.01207922598, 0.00001041151125, 0.004372016757
266.0000000, 600000.0000, 12.54491840, 387271.4737, 435099.6047, 1975.204745, 682.1297403, 916.4046232, 1.343446223, 247.0419912, 0.9518025971, Undefined, 44.01288000, 0.01207842362, 0.00001042161174, 0.004403129013
266.0000000, 625000.0000, 13.09651233, 387034.9145, 434757.5436, 1966.586837, 683.4915097, 920.0422167, 1.346091654, 246.7153987, 0.9497030597, Undefined, 44.01288000, 0.01207809377, 0.00001043177724, 0.004434680802
266.0000000, 650000.0000, 13.65066696, 386797.1022, 434413.8232, 1958.265883, 684.8712171, 923.7347718, 1.348771490, 246.3872989, 0.9475954385, Undefined, 44.01288000, 0.01207824342, 0.00001044200867, 0.004466681638
266.0000000, 675000.0000, 14.20741517, 386558.0209, 434068.4224, 1950.218969, 686.2690986, 927.4833859, 1.351486447, 246.0576705, 0.9454796312, Undefined, 44.01288000, 0.01207887970, 0.00001045230695, 0.004499141322
266.0000000, 700000.0000, 14.76679054, 386317.6543, 433721.3198, 1942.425675, 687.6853959, 931.2891885, 1.354237263, 245.7264915, 0.9433555334, Undefined, 44.01288000, 0.01208000996, 0.00001046267302, 0.004532069950
266.0000000, 725000.0000, 15.32882738, 386075.9858, 433372.4933, 1934.867721, 689.1203556, 935.1533421, 1.357024698, 245.3937398, 0.9412230384, Undefined, 44.01288000, 0.01208164172, 0.00001047310786, 0.004565477927
266.0000000, 750000.0000, 15.89356074, 385832.9983, 433021.9204, 1927.528677, 690.5742296, 939.0770437, 1.359849533, 245.0593927, 0.9390820373, Undefined, 44.01288000, 0.01208378273, 0.00001048361245, 0.004599375978
266.0000000, 775000.0000, 16.46102643, 385588.6745, 432669.5782, 1920.393720, 692.0472757, 943.0615262, 1.362712577, 244.7234269, 0.9369324189, Undefined, 44.01288000, 0.01208644092, 0.00001049418780, 0.004633775160
266.0000000, 800000.0000, 17.03126108, 385342.9967, 432315.4432, 1913.449431, 693.5397572, 947.1080595, 1.365614660, 244.3858187, 0.9347740694, Undefined, 44.01288000, 0.01208962446, 0.00001050483494, 0.004668686877
266.0000000, 825000.0000, 17.60430211, 385095.9467, 431959.4915, 1906.683618, 695.0519434, 951.2179521, 1.368556640, 244.0465439, 0.9326068726, Undefined, 44.01288000, 0.01209334175, 0.00001051555495, 0.004704122892
266.0000000, 850000.0000, 18.18018781, 384847.5059, 431601.6984, 1900.085176, 696.5841095, 955.3925529, 1.371539402, 243.7055779, 0.9304307100, Undefined, 44.01288000, 0.01209760139, 0.00001052634889, 0.004740095341
266.0000000, 875000.0000, 18.75895732, 384597.6554, 431242.0389, 1893.643952, 698.1365371, 959.6332523, 1.374563859, 243.3628952, 0.9282454600, Undefined, 44.01288000, 0.01210241227, 0.00001053721788, 0.004776616754
266.0000000, 900000.0000, 19.34065068, 384346.3757, 430880.4875, 1887.350644, 699.7095145, 963.9414844, 1.377630952, 243.0184702, 0.9260509985, Undefined, 44.01288000, 0.01210778350, 0.00001054816305, 0.004813700063
266.0000000, 925000.0000, 19.92530888, 384093.6470, 430517.0177, 1881.196706, 701.3033362, 968.3187285, 1.380741654, 242.6722763, 0.9238471987, Undefined, 44.01288000, 0.01211372446, 0.00001055918555, 0.004851358624
266.0000000, 950000.0000, 20.51297383, 383839.4491, 430151.6029, 1875.174264, 702.9183041, 972.7665109, 1.383896970, 242.3242865, 0.9216339306, Undefined, 44.01288000, 0.01212024480, 0.00001057028659, 0.004889606235
266.0000000, 975000.0000, 21.10368847, 383583.7609, 429784.2155, 1869.276051, 704.5547269, 977.2864071, 1.387097936, 241.9744734, 0.9194110615, Undefined, 44.01288000, 0.01212735445, 0.00001058146738, 0.004928457151
266.0000000, 1000000.000, 21.69749672, 383326.5614, 429414.8274, 1863.495340, 706.2129207, 981.8800437, 1.390345624, 241.6228085, 0.9171784554, Undefined, 44.01288000, 0.01213506364, 0.00001059272916, 0.004967926109
266.0000000, 1025000.000, 22.29444359, 383067.8287, 429043.4099, 1857.825894, 707.8932094, 986.5491006, 1.393641142, 241.2692630, 0.9149359732, Undefined, 44.01288000, 0.01214338289, 0.00001060407321, 0.005008028343
266.0000000, 1050000.000, 22.89457516, 382807.5405, 428669.9334, 1852.261915, 709.5959245, 991.2953134, 1.396985635, 240.9138073, 0.9126834723, Undefined, 44.01288000, 0.01215232306, 0.00001061550084, 0.005048779610
266.0000000, 1075000.000, 23.49793865, 382545.6739, 428294.3677, 1846.798009, 711.3214059, 996.1204755, 1.400380288, 240.5564111, 0.9104208070, Undefined, 44.01288000, 0.01216189530, 0.00001062701340, 0.005090196213
266.0000000, 1100000.000, 24.10458244, 382282.2055, 427916.6820, 1841.429139, 713.0700017, 1001.026441, 1.403826327, 240.1970434, 0.9081478279, Undefined, 44.01288000, 0.01217211115, 0.00001063861225, 0.005132295022
266.0000000, 1125000.000, 24.71455611, 382017.1113, 427536.8444, 1836.150602, 714.8420687, 1006.015127, 1.407325018, 239.8356725, 0.9058643818, Undefined, 44.01288000, 0.01218298246, 0.00001065029882, 0.005175093502
266.0000000, 1150000.000, 25.32791052, 381750.3666, 427154.8227, 1830.957991, 716.6379729, 1011.088518, 1.410877676, 239.4722658, 0.9035703119, Undefined, 44.01288000, 0.01219452147, 0.00001066207455, 0.005218609740
266.0000000, 1175000.000, 25.94469779, 381481.9463, 426770.5833, 1825.847175, 718.4580894, 1016.248665, 1.414485660, 239.1067900, 0.9012654574, Undefined, 44.01288000, 0.01220674081, 0.00001067394093, 0.005262862472
266.0000000, 1200000.000, 26.56497140, 381211.8244, 426384.0922, 1820.814274, 720.3028030, 1021.497692, 1.418150378, 238.7392110, 0.8989496535, Undefined, 44.01288000, 0.01221965349, 0.00001068589948, 0.005307871118
266.0000000, 1225000.000, 27.18878621, 380939.9745, 425995.3142, 1815.855637, 722.1725087, 1026.837801, 1.421873290, 238.3694938, 0.8966227312, Undefined, 44.01288000, 0.01223327295, 0.00001069795177, 0.005353655805
266.0000000, 1250000.000, 27.81619852, 380666.3692, 425604.2136, 1810.967823, 724.0676115, 1032.271269, 1.425655909, 237.9976024, 0.8942845170, Undefined, 44.01288000, 0.01224761307, 0.00001071009940, 0.005400237408
266.0000000, 1275000.000, 28.44726614, 380390.9806, 425210.7532, 1806.147584, 725.9885275, 1037.800458, 1.429499805, 237.6235001, 0.8919348330, Undefined, 44.01288000, 0.01226268817, 0.00001072234403, 0.005447637585
266.0000000, 1300000.000, 29.08204841, 380113.7801, 424814.8954, 1801.391852, 727.9356838, 1043.427817, 1.433406605, 237.2471490, 0.8895734966, Undefined, 44.01288000, 0.01227851304, 0.00001073468735, 0.005495878812
266.0000000, 1325000.000, 29.72060627, 379834.7380, 424416.6011, 1796.697722, 729.9095189, 1049.155884, 1.437378000, 236.8685104, 0.8872003204, Undefined, 44.01288000, 0.01229510298, 0.00001074713111, 0.005544984423
266.0000000, 1350000.000, 30.36300234, 379553.8242, 424015.8305, 1792.062440, 731.9104835, 1054.987294, 1.441415744, 236.4875445, 0.8848151118, Undefined, 44.01288000, 0.01231247378, 0.00001075967710, 0.005594978654
266.0000000, 1375000.000, 31.00930099, 379271.0076, 423612.5424, 1787.483392, 733.9390407, 1060.924781, 1.445521660, 236.1042106, 0.8824176732, Undefined, 44.01288000, 0.01233064179, 0.00001077232716, 0.005645886690
266.0000000, 1400000.000, 31.65956835, 378986.2560, 423206.6947, 1782.958095, 735.9956666, 1066.971182, 1.449697641, 235.7184665, 0.8800078014, Undefined, 44.01288000, 0.01234962389, 0.00001078508319, 0.005697734708
266.0000000, 1425000.000, 32.31387246, 378699.5368, 422798.2440, 1778.484183, 738.0808507, 1073.129447, 1.453945656, 235.3302692, 0.8775852875, Undefined, 44.01288000, 0.01236943757, 0.00001079794714, 0.005750549930
266.0000000, 1450000.000, 32.97228327, 378410.8160, 422387.1457, 1774.059403, 740.1950964, 1079.402640, 1.458267753, 234.9395744, 0.8751499169, Undefined, 44.01288000, 0.01239010093, 0.00001081092102, 0.005804360678
266.0000000, 1475000.000, 33.63487278, 378120.0589, 421973.3539, 1769.681604, 742.3389217, 1085.793948, 1.462666063, 234.5463366, 0.8727014688, Undefined, 44.01288000, 0.01241163270, 0.00001082400689, 0.005859196429
266.0000000, 1500000.000, 34.30171509, 377827.2297, 421556.8215, 1765.348731, 744.5128597, 1092.306683, 1.467142801, 234.1505090, 0.8702397160, Undefined, 44.01288000, 0.01243405227, 0.00001083720689, 0.005915087879
266.0000000, 1525000.000, 34.97288647, 377532.2914, 421137.4997, 1761.058816, 746.7174594, 1098.944294, 1.471700279, 233.7520432, 0.8677644248, Undefined, 44.01288000, 0.01245737976, 0.00001085052320, 0.005972067005
266.0000000, 1550000.000, 35.64846550, 377235.2063, 420715.3387, 1756.809977, 748.9532861, 1105.710370, 1.476340903, 233.3508899, 0.8652753545, Undefined, 44.01288000, 0.01248163600, 0.00001086395810, 0.006030167135
266.0000000, 1575000.000, 36.32853313, 376935.9351, 420290.2867, 1752.600405, 751.2209220, 1112.608652, 1.481067180, 232.9469978, 0.8627722574, Undefined, 44.01288000, 0.01250684259, 0.00001087751390, 0.006089423023
266.0000000, 1600000.000, 37.01317279, 376634.4376, 419862.2908, 1748.428362, 753.5209675, 1119.643036, 1.485881727, 232.5403146, 0.8602548781, Undefined, 44.01288000, 0.01253302196, 0.00001089119301, 0.006149870927
266.0000000, 1625000.000, 37.70247050, 376330.6722, 419431.2961, 1744.292180, 755.8540413, 1126.817585, 1.490787273, 232.1307860, 0.8577229536, Undefined, 44.01288000, 0.01256019734, 0.00001090499792, 0.006211548694
266.0000000, 1650000.000, 38.39651499, 376024.5962, 418997.2462, 1740.190247, 758.2207816, 1134.136537, 1.495786669, 231.7183562, 0.8551762127, Undefined, 44.01288000, 0.01258839290, 0.00001091893117, 0.006274495848
266.0000000, 1675000.000, 39.09539780, 375716.1653, 418560.0828, 1736.121013, 760.6218467, 1141.604316, 1.500882891, 231.3029677, 0.8526143756, Undefined, 44.01288000, 0.01261763370, 0.00001093299542, 0.006338753689
266.0000000, 1700000.000, 39.79921342, 375405.3339, 418119.7460, 1732.082979, 763.0579164, 1149.225541, 1.506079049, 230.8845613, 0.8500371538, Undefined, 44.01288000, 0.01264794580, 0.00001094719339, 0.006404365395
266.0000000, 1725000.000, 40.50805942, 375092.0551, 417676.1735, 1728.074694, 765.5296922, 1157.005040, 1.511378398, 230.4630756, 0.8474442495, Undefined, 44.01288000, 0.01267935629, 0.00001096152791, 0.006471376130
266.0000000, 1750000.000, 41.22203660, 374776.2800, 417229.3014, 1724.094754, 768.0378989, 1164.947858, 1.516784340, 230.0384476, 0.8448353550, Undefined, 44.01288000, 0.01271189334, 0.00001097600188, 0.006539833168
266.0000000, 1775000.000, 41.94124913, 374457.9586, 416779.0634, 1720.141799, 770.5832856, 1173.059274, 1.522300440, 229.6106120, 0.8422101528, Undefined, 44.01288000, 0.01274558626, 0.00001099061832, 0.006609786015
266.0000000, 1800000.000, 42.66580471, 374137.0388, 416325.3911, 1716.214504, 773.1666265, 1181.344815, 1.527930429, 229.1795015, 0.8395683145, Undefined, 44.01288000, 0.01278046556, 0.00001100538036, 0.006681286549
266.0000000, 1825000.000, 43.39581476, 373813.4670, 415868.2137, 1712.311585, 775.7887225, 1189.810267, 1.533678220, 228.7450463, 0.8369095008, Undefined, 44.01288000, 0.01281656301, 0.00001102029121, 0.006754389168
266.0000000, 1850000.000, 44.13139455, 373487.1875, 415407.4580, 1708.431787, 778.4504023, 1198.461696, 1.539547918, 228.3071745, 0.8342333605, Undefined, 44.01288000, 0.01285391174, 0.00001103535422, 0.006829150944
266.0000000, 1875000.000, 44.87266345, 373158.1428, 414943.0482, 1704.573889, 781.1525237, 1207.305462, 1.545543828, 227.8658115, 0.8315395304, Undefined, 44.01288000, 0.01289254626, 0.00001105057286, 0.006905631797
266.0000000, 1900000.000, 45.61974509, 372826.2734, 414474.9059, 1700.736695, 783.8959752, 1216.348240, 1.551670475, 227.4208804, 0.8288276343, Undefined, 44.01288000, 0.01293250258, 0.00001106595072, 0.006983894680
266.0000000, 1925000.000, 46.37276761, 372491.5174, 414002.9497, 1696.919038, 786.6816775, 1225.597040, 1.557932611, 226.9723012, 0.8260972828, Undefined, 44.01288000, 0.01297381830, 0.00001108149151, 0.007064005775
266.0000000, 1950000.000, 47.13186386, 372153.8110, 413527.0952, 1693.119772, 789.5105849, 1235.059227, 1.564335236, 226.5199913, 0.8233480719, Undefined, 44.01288000, 0.01301653267, 0.00001109719911, 0.007146034713
266.0000000, 1975000.000, 47.89717165, 371813.0877, 413047.2552, 1689.337771, 792.3836876, 1244.742549, 1.570883612, 226.0638649, 0.8205795831, Undefined, 44.01288000, 0.01306068669, 0.00001111307751, 0.007230054800
266.0000000, 2000000.000, 48.66883405, 371469.2786, 412563.3389, 1685.571930, 795.3020130, 1254.655158, 1.577583280, 225.6038332, 0.8177913820, Undefined, 44.01288000, 0.01310632326, 0.00001112913089, 0.007316143276
266.0000000, 2025000.000, 49.44699962, 371122.3122, 412075.2520, 1681.821160, 798.2666280, 1264.805642, 1.584440082, 225.1398039, 0.8149830178, Undefined, 44.01288000, 0.01315348723, 0.00001114536358, 0.007404381584
266.0000000, 2050000.000, 50.23182274, 370772.1141, 411582.8968, 1678.084384, 801.2786412, 1275.203051, 1.591460180, 224.6716811, 0.8121540223, Undefined, 44.01288000, 0.01320222558, 0.00001116178007, 0.007494855670
266.0000000, 2075000.000, 51.02346393, 370418.6072, 411086.1715, 1674.360541, 804.3392048, 1285.856934, 1.598650080, 224.1993655, 0.8093039088, Undefined, 44.01288000, 0.01325258750, 0.00001117838504, 0.007587656306
266.0000000, 2100000.000, 51.82209018, 370061.7110, 410584.9703, 1670.648577, 807.4495177, 1296.777374, 1.606016656, 223.7227534, 0.8064321714, Undefined, 44.01288000, 0.01330462456, 0.00001119518338, 0.007682879442
266.0000000, 2125000.000, 52.62787534, 369701.3419, 410079.1832, 1666.947448, 810.6108274, 1307.975025, 1.613567177, 223.2417375, 0.8035382836, Undefined, 44.01288000, 0.01335839088, 0.00001121218017, 0.007780626589
266.0000000, 2150000.000, 53.44100052, 369337.4128, 409568.6955, 1663.256116, 813.8244334, 1319.461156, 1.621309341, 222.7562055, 0.8006216972, Undefined, 44.01288000, 0.01341394324, 0.00001122938068, 0.007881005240
266.0000000, 2175000.000, 54.26165448, 368969.8329, 409053.3876, 1659.573547, 817.0916902, 1331.247698, 1.629251299, 222.2660410, 0.7976818412, Undefined, 44.01288000, 0.01373856180, 0.00001131497432, 0.007984129327
266.0000000, 2200000.000, 55.09003414, 368598.5074, 408533.1351, 1655.898708, 820.4140100, 1343.347295, 1.637401700, 221.7711223, 0.7947181201, Undefined, 44.01288000, 0.01380424072, 0.00001133406833, 0.008090119727
266.0000000, 2225000.000, 55.92634504, 368223.3377, 408007.8077, 1652.230568, 823.7928669, 1355.773359, 1.645769724, 221.2713226, 0.7917299127, Undefined, 44.01288000, 0.01387198524, 0.00001135341572, 0.008199104806
266.0000000, 2250000.000, 56.77080192, 367844.2204, 407477.2699, 1648.568092, 827.2298007, 1368.540133, 1.654365126, 220.7665096, 0.7887165705, Undefined, 44.01288000, 0.01394186319, 0.00001137302398, 0.008311221031
266.0000000, 2275000.000, 57.62362923, 367461.0478, 406941.3795, 1644.910243, 830.7264204, 1381.662756, 1.663198283, 220.2565449, 0.7856774158, Undefined, 44.01288000, 0.01401394598, 0.00001139290097, 0.008426613631
266.0000000, 2300000.000, 58.48506186, 367073.7068, 406399.9882, 1641.255974, 834.2844093, 1395.157339, 1.672280248, 219.7412840, 0.7826117399, Undefined, 44.01288000, 0.01408830880, 0.00001141305491, 0.008545437331
266.0000000, 2325000.000, 59.35534571, 366682.0796, 405852.9406, 1637.604231, 837.9055295, 1409.041047, 1.681622805, 219.2205758, 0.7795188012, Undefined, 44.01288000, 0.01416503092, 0.00001143349443, 0.008667857167
266.0000000, 2350000.000, 60.23473851, 366286.0421, 405300.0739, 1633.953951, 841.5916274, 1423.332190, 1.691238534, 218.6942617, 0.7763978229, Undefined, 44.01288000, 0.01424419599, 0.00001145422858, 0.008794049375
266.0000000, 2375000.000, 61.12351060, 365885.4647, 404741.2172, 1630.304054, 845.3446393, 1438.050322, 1.701140878, 218.1621759, 0.7732479906, Undefined, 44.01288000, 0.01432589240, 0.00001147526687, 0.008924202386
266.0000000, 2400000.000, 62.02194582, 365480.2111, 404176.1916, 1626.653444, 849.1665974, 1453.216352, 1.711344225, 217.6241442, 0.7700684498, Undefined, 44.01288000, 0.01441021366, 0.00001149661930, 0.009058517932
266.0000000, 2425000.000, 62.93034241, 365070.1382, 403604.8086, 1623.001007, 853.0596369, 1468.852672, 1.721863993, 217.0799838, 0.7668583029, Undefined, 44.01288000, 0.01449725875, 0.00001151829638, 0.009197212264
266.0000000, 2450000.000, 63.84901414, 364655.0953, 403026.8703, 1619.345607, 857.0260034, 1484.983290, 1.732716725, 216.5295024, 0.7636166064, Undefined, 44.01288000, 0.01458713264, 0.00001154030918, 0.009340517526
266.0000000, 2475000.000, 64.77829140, 364234.9241, 402442.1683, 1615.686080, 861.0680609, 1501.633985, 1.743920200, 215.9724978, 0.7603423670, Undefined, 44.01288000, 0.01467994675, 0.00001156266940, 0.009488683280
266.0000000, 2500000.000, 65.71852247, 363809.4573, 401850.4830, 1612.021236, 865.1883006, 1518.832482, 1.755493550, 215.4087570, 0.7570345384, Undefined, 44.01288000, 0.01477581952, 0.00001158538936, 0.009641978211
266.0000000, 2525000.000, 66.67007489, 363378.5189, 401251.5827, 1608.349851, 869.3893511, 1536.608642, 1.767457400, 214.8380554, 0.7536920173, Undefined, 44.01288000, 0.01487487700, 0.00001160848207, 0.009800692054
266.0000000, 2550000.000, 67.63333701, 362941.9226, 400645.2227, 1604.670666, 873.6739884, 1554.994682, 1.779834014, 214.2601559, 0.7503136381, Undefined, 44.01288000, 0.01497725355, 0.00001163196133, 0.009965137746
266.0000000, 2575000.000, 68.60871962, 362499.4716, 400031.1442, 1600.982380, 878.0451489, 1574.025419, 1.792647474, 213.6748076, 0.7468981690, Undefined, 44.01288000, 0.01508309260, 0.00001165584173, 0.01013565386
266.0000000, 2600000.000, 941.8850816, 148347.1498, 151107.5715, 664.0096508, 904.3513176, 2155.337534, 2.383296725, 611.1125642, 0.05493370687, Undefined, 44.01288000, 0.1081533969, 0.0001175568432, 0.005478394331
266.0000000, 2625000.000, 942.0444942, 148308.9673, 151095.4599, 663.8643429, 904.3274065, 2154.245960, 2.382152686, 611.4627360, 0.05545253033, Undefined, 44.01288000, 0.1081848312, 0.0001176100107, 0.005471606302
266.0000000, 2650000.000, 942.2036481, 148270.8427, 151083.3981, 663.7192393, 904.3036363, 2153.158430, 2.381012686, 611.8123678, 0.05597119360, Undefined, 44.01288000, 0.1082162316, 0.0001176631224, 0.005464843848
266.0000000, 2675000.000, 942.3625444, 148232.7757, 151071.3860, 663.5743393, 904.2800063, 2152.074918, 2.379876701, 612.1614620, 0.05648969713, Undefined, 44.01288000, 0.1082475982, 0.0001177161783, 0.005458106806
266.0000000, 2700000.000, 942.5211841, 148194.7663, 151059.4234, 663.4296421, 904.2565157, 2150.995398, 2.378744705, 612.5100208, 0.05700804134, Undefined, 44.01288000, 0.1082789313, 0.0001177691788, 0.005451395016
266.0000000, 2725000.000, 942.6795682, 148156.8141, 151047.5100, 663.2851469, 904.2331638, 2149.919847, 2.377616674, 612.8580464, 0.05752622669, Undefined, 44.01288000, 0.1083102308, 0.0001178221240, 0.005444708320
266.0000000, 2750000.000, 942.8376978, 148118.9189, 151035.6458, 663.1408529, 904.2099498, 2148.848240, 2.376492584, 613.2055410, 0.05804425362, Undefined, 44.01288000, 0.1083414969, 0.0001178750142, 0.005438046558
266.0000000, 2775000.000, 942.9955738, 148081.0806, 151023.8304, 662.9967594, 904.1868729, 2147.780551, 2.375372410, 613.5525068, 0.05856212256, Undefined, 44.01288000, 0.1083727298, 0.0001179278496, 0.005431409575
266.0000000, 2800000.000, 943.1531973, 148043.2989, 151012.0637, 662.8528657, 904.1639325, 2146.716758, 2.374256129, 613.8989460, 0.05907983394, Undefined, 44.01288000, 0.1084039295, 0.0001179806305, 0.005424797216
266.0000000, 2825000.000, 943.3105692, 148005.5736, 151000.3455, 662.7091708, 904.1411277, 2145.656836, 2.373143716, 614.2448606, 0.05959738821, Undefined, 44.01288000, 0.1084350962, 0.0001180333569, 0.005418209327
266.0000000, 2850000.000, 943.4676906, 147967.9044, 150988.6756, 662.5656742, 904.1184579, 2144.600761, 2.372035149, 614.5902529, 0.06011478577, Undefined, 44.01288000, 0.1084662299, 0.0001180860292, 0.005411645755
266.0000000, 2875000.000, 943.6245624, 147930.2912, 150977.0538, 662.4223751, 904.0959223, 2143.548511, 2.370930404, 614.9351249, 0.06063202708, Undefined, 44.01288000, 0.1084973309, 0.0001181386476, 0.005405106351
266.0000000, 2900000.000, 943.7811857, 147892.7338, 150965.4799, 662.2792727, 904.0735203, 2142.500061, 2.369829458, 615.2794789, 0.06114911254, Undefined, 44.01288000, 0.1085283992, 0.0001181912122, 0.005398590963
266.0000000, 2925000.000, 943.9375613, 147855.2319, 150953.9538, 662.1363662, 904.0512510, 2141.455388, 2.368732288, 615.6233167, 0.06166604258, Undefined, 44.01288000, 0.1085594350, 0.0001182437233, 0.005392099444
266.0000000, 2950000.000, 944.0936902, 147817.7854, 150942.4753, 661.9936550, 904.0291138, 2140.414470, 2.367638871, 615.9666407, 0.06218281763, Undefined, 44.01288000, 0.1085904383, 0.0001182961811, 0.005385631647
266.0000000, 2975000.000, 944.2495734, 147780.3940, 150931.0441, 661.8511384, 904.0071080, 2139.377284, 2.366549185, 616.3094527, 0.06269943809, Undefined, 44.01288000, 0.1086214093, 0.0001183485858, 0.005379187426
266.0000000, 3000000.000, 944.4052119, 147743.0575, 150919.6600, 661.7088155, 903.9852329, 2138.343808, 2.365463207, 616.6517550, 0.06321590440, Undefined, 44.01288000, 0.1086523481, 0.0001184009376, 0.005372766637
266.0000000, 3025000.000, 944.5606066, 147705.7758, 150908.3230, 661.5666857, 903.9634877, 2137.314018, 2.364380915, 616.9935494, 0.06373221695, Undefined, 44.01288000, 0.1086832548, 0.0001184532367, 0.005366369135
266.0000000, 3050000.000, 944.7157584, 147668.5485, 150897.0328, 661.4247483, 903.9418719, 2136.287893, 2.363302287, 617.3348381, 0.06424837616, Undefined, 44.01288000, 0.1087141295, 0.0001185054833, 0.005359994780
266.0000000, 3075000.000, 944.8706683, 147631.3756, 150885.7893, 661.2830026, 903.9203847, 2135.265412, 2.362227302, 617.6756231, 0.06476438245, Undefined, 44.01288000, 0.1087449723, 0.0001185576776, 0.005353643430
266.0000000, 3100000.000, 945.0253372, 147594.2569, 150874.5922, 661.1414478, 903.8990254, 2134.246551, 2.361155938, 618.0159063, 0.06528023621, Undefined, 44.01288000, 0.1087757834, 0.0001186098198, 0.005347314945
266.0000000, 3125000.000, 945.1797660, 147557.1920, 150863.4414, 661.0000832, 903.8777934, 2133.231290, 2.360088173, 618.3556898, 0.06579593786, Undefined, 44.01288000, 0.1088065628, 0.0001186619101, 0.005341009188
266.0000000, 3150000.000, 945.3339557, 147520.1809, 150852.3367, 660.8589082, 903.8566880, 2132.219607, 2.359023986, 618.6949755, 0.06631148780, Undefined, 44.01288000, 0.1088373107, 0.0001187139487, 0.005334726020
266.0000000, 3175000.000, 945.4879071, 147483.2233, 150841.2779, 660.7179221, 903.8357086, 2131.211481, 2.357963357, 619.0337654, 0.06682688642, Undefined, 44.01288000, 0.1088680272, 0.0001187659358, 0.005328465307
266.0000000, 3200000.000, 945.6416212, 147446.3190, 150830.2648, 660.5771241, 903.8148544, 2130.206892, 2.356906264, 619.3720614, 0.06734213413, Undefined, 44.01288000, 0.1088987124, 0.0001188178716, 0.005322226912
266.0000000, 3225000.000, 945.7950988, 147409.4679, 150819.2974, 660.4365136, 903.7941249, 2129.205817, 2.355852686, 619.7098655, 0.06785723132, Undefined, 44.01288000, 0.1089293663, 0.0001188697563, 0.005316010702
